-12.701627,-1.191464,1.191464,1.191464,
-12.660674,-1.197358,1.197358,1.197358,
-12.620307,-1.203160,1.203160,1.203160,
-12.580543,-1.208870,1.208870,1.208870,
-12.541380,-1.214485,1.214485,1.214485,
-12.502849,-1.220004,1.220004,1.220004,
-12.464949,-1.225426,1.225426,1.225426,
-12.427709,-1.230750,1.230750,1.230750,
-12.391125,-1.235973,1.235973,1.235973,
-12.355206,-1.241094,1.241094,1.241094,
-12.319983,-1.246112,1.246112,1.246112,
-12.285458,-1.251026,1.251026,1.251026,
-12.251643,-1.255833,1.255833,1.255833,
-12.218552,-1.260533,1.260533,1.260533,
-12.186203,-1.265124,1.265124,1.265124,
-12.154606,-1.269604,1.269604,1.269604,
-12.123767,-1.273972,1.273972,1.273972,
-12.093694,-1.278226,1.278226,1.278226,
-12.064422,-1.282365,1.282365,1.282365,
-12.035946,-1.286388,1.286388,1.286388,
-12.008273,-1.290293,1.290293,1.290293,
-11.981440,-1.294078,1.294078,1.294078,
-11.955440,-1.297741,1.297741,1.297741,
-11.930293,-1.301282,1.301282,1.301282,
-11.906023,-1.304699,1.304699,1.304699,
-11.882610,-1.307990,1.307990,1.307990,
-11.860102,-1.311154,1.311154,1.311154,
-11.838492,-1.314189,1.314189,1.314189,
-11.817793,-1.317093,1.317093,1.317093,
-11.798037,-1.319866,1.319866,1.319866,
-11.779205,-1.322505,1.322505,1.322505,
-11.761333,-1.325009,1.325009,1.325009,
-11.744428,-1.327376,1.327376,1.327376,
-11.728513,-1.329605,1.329605,1.329605,
-11.713583,-1.331695,1.331695,1.331695,
-11.699643,-1.333643,1.333643,1.333643,
-11.686733,-1.335448,1.335448,1.335448,
-11.674859,-1.337108,1.337108,1.337108,
-11.664004,-1.338625,1.338625,1.338625,
-11.654186,-1.339997,1.339997,1.339997,
-11.645388,-1.341225,1.341225,1.341225,
-11.637626,-1.342308,1.342308,1.342308,
-11.630898,-1.343247,1.343247,1.343247,
-11.625205,-1.344042,1.344042,1.344042,
-11.620533,-1.344693,1.344693,1.344693,
-11.616906,-1.345200,1.345200,1.345200,
-11.614300,-1.345563,1.345563,1.345563,
-11.612723,-1.345783,1.345783,1.345783,
-11.612177,-1.345859,1.345859,1.345859,
-11.612646,-1.345792,1.345792,1.345792,
-11.614157,-1.345583,1.345583,1.345583,
-11.616681,-1.345230,1.345230,1.345230,
-11.620231,-1.344736,1.344736,1.344736,
-11.624788,-1.344099,1.344099,1.344099,
-11.630369,-1.343320,1.343320,1.343320,
-11.636969,-1.342400,1.342400,1.342400,
-11.644563,-1.341339,1.341339,1.341339,
-11.653170,-1.340137,1.340137,1.340137,
-11.662779,-1.338795,1.338795,1.338795,
-11.673386,-1.337313,1.337313,1.337313,
-11.684990,-1.335692,1.335692,1.335692,
-11.697589,-1.333931,1.333931,1.333931,
-11.711164,-1.332032,1.332032,1.332032,
-11.725729,-1.329995,1.329995,1.329995,
-11.741266,-1.327820,1.327820,1.327820,
-11.757775,-1.325508,1.325508,1.325508,
-11.775252,-1.323059,1.323059,1.323059,
-11.793694,-1.320475,1.320475,1.320475,
-11.813082,-1.317755,1.317755,1.317755,
-11.833430,-1.314899,1.314899,1.314899,
-11.854720,-1.311910,1.311910,1.311910,
-11.876949,-1.308787,1.308787,1.308787,
-11.900115,-1.305530,1.305530,1.305530,
-11.924200,-1.302141,1.302141,1.302141,
-11.949201,-1.298621,1.298621,1.298621,
-11.975127,-1.294968,1.294968,1.294968,
-12.001949,-1.291186,1.291186,1.291186,
-12.029677,-1.287273,1.287273,1.287273,
-12.058294,-1.283231,1.283231,1.283231,
-12.087794,-1.279061,1.279061,1.279061,
-12.118177,-1.274763,1.274763,1.274763,
-12.149424,-1.270337,1.270337,1.270337,
-12.181544,-1.265785,1.265785,1.265785,
-12.214504,-1.261108,1.261108,1.261108,
-12.248319,-1.256306,1.256306,1.256306,
-12.282968,-1.251379,1.251379,1.251379,
-12.318461,-1.246330,1.246330,1.246330,
-12.354768,-1.241157,1.241157,1.241157,
-12.391883,-1.235863,1.235863,1.235863,
-12.429815,-1.230449,1.230449,1.230449,
-12.468535,-1.224914,1.224914,1.224914,
-12.508051,-1.219259,1.219259,1.219259,
-12.548346,-1.213486,1.213486,1.213486,
-12.589416,-1.207596,1.207596,1.207596,
-12.631241,-1.201589,1.201589,1.201589,
-12.673818,-1.195466,1.195466,1.195466,
-12.717155,-1.189228,1.189228,1.189228,
-12.761209,-1.182876,1.182876,1.182876,
-12.806001,-1.176410,1.176410,1.176410,
-12.851500,-1.169832,1.169832,1.169832,
-12.897713,-1.163143,1.163143,1.163143,
-12.944625,-1.156344,1.156344,1.156344,
-12.992216,-1.149434,1.149434,1.149434,
-13.040495,-1.142416,1.142416,1.142416,
-13.089446,-1.135290,1.135290,1.135290,
-13.139061,-1.128057,1.128057,1.128057,
-13.189310,-1.120719,1.120719,1.120719,
-13.240214,-1.113275,1.113275,1.113275,
-13.291742,-1.105728,1.105728,1.105728,
-13.343891,-1.098077,1.098077,1.098077,
-13.396652,-1.090324,1.090324,1.090324,
-13.450010,-1.082471,1.082471,1.082471,
-13.503972,-1.074517,1.074517,1.074517,
-13.558509,-1.066464,1.066464,1.066464,
-13.613611,-1.058313,1.058313,1.058313,
-13.669290,-1.050064,1.050064,1.050064,
-13.725500,-1.041720,1.041720,1.041720,
-13.782277,-1.033280,1.033280,1.033280,
-13.839561,-1.024746,1.024746,1.024746,
-13.897388,-1.016120,1.016120,1.016120,
-13.955713,-1.007401,1.007401,1.007401,
-14.014543,-0.998591,0.998591,0.998591,
-14.073859,-0.989690,0.989690,0.989690,
-14.133673,-0.980701,0.980701,0.980701,
-14.193952,-0.971624,0.971624,0.971624,
-14.254687,-0.962460,0.962460,0.962460,
-14.315878,-0.953209,0.953209,0.953209,
-14.377504,-0.943874,0.943874,0.943874,
-14.439571,-0.934455,0.934455,0.934455,
-14.502052,-0.924953,0.924953,0.924953,
-14.564952,-0.915370,0.915370,0.915370,
-14.628240,-0.905705,0.905705,0.905705,
-14.691935,-0.895961,0.895961,0.895961,
-14.756010,-0.886138,0.886138,0.886138,
-14.820444,-0.876238,0.876238,0.876238,
-14.885258,-0.866261,0.866261,0.866261,
-14.950419,-0.856208,0.856208,0.856208,
-15.015914,-0.846081,0.846081,0.846081,
-15.081757,-0.835880,0.835880,0.835880,
-15.147908,-0.825607,0.825607,0.825607,
-15.214389,-0.815263,0.815263,0.815263,
-15.281160,-0.804849,0.804849,0.804849,
-15.348228,-0.794365,0.794365,0.794365,
-15.415576,-0.783814,0.783814,0.783814,
-15.483207,-0.773195,0.773195,0.773195,
-15.551101,-0.762510,0.762510,0.762510,
-15.619250,-0.751761,0.751761,0.751761,
-15.687651,-0.740947,0.740947,0.740947,
-15.756283,-0.730071,0.730071,0.730071,
-15.825144,-0.719133,0.719133,0.719133,
-15.894224,-0.708134,0.708134,0.708134,
-15.963524,-0.697075,0.697075,0.697075,
-16.033010,-0.685958,0.685958,0.685958,
-16.102688,-0.674784,0.674784,0.674784,
-16.172554,-0.663553,0.663553,0.663553,
-16.242588,-0.652266,0.652266,0.652266,
-16.312803,-0.640925,0.640925,0.640925,
-16.383162,-0.629531,0.629531,0.629531,
-16.453661,-0.618084,0.618084,0.618084,
-16.524309,-0.606587,0.606587,0.606587,
-16.595076,-0.595039,0.595039,0.595039,
-16.665964,-0.583442,0.583442,0.583442,
-16.736973,-0.571797,0.571797,0.571797,
-16.808084,-0.560105,0.560105,0.560105,
-16.879278,-0.548366,0.548366,0.548366,
-16.950575,-0.536583,0.536583,0.536583,
-17.021944,-0.524756,0.524756,0.524756,
-17.093380,-0.512886,0.512886,0.512886,
-17.164877,-0.500975,0.500975,0.500975,
-17.236433,-0.489022,0.489022,0.489022,
-17.308025,-0.477029,0.477029,0.477029,
-17.379665,-0.464998,0.464998,0.464998,
-17.451334,-0.452929,0.452929,0.452929,
-17.523024,-0.440823,0.440823,0.440823,
-17.594717,-0.428682,0.428682,0.428682,
-17.666435,-0.416506,0.416506,0.416506,
-17.738138,-0.404296,0.404296,0.404296,
-17.809841,-0.392053,0.392053,0.392053,
-17.881527,-0.379779,0.379779,0.379779,
-17.953190,-0.367474,0.367474,0.367474,
-18.024815,-0.355139,0.355139,0.355139,
-18.096407,-0.342775,0.342775,0.342775,
-18.167963,-0.330384,0.330384,0.330384,
-18.239466,-0.317966,0.317966,0.317966,
-18.310892,-0.305522,0.305522,0.305522,
-18.382265,-0.293054,0.293054,0.293054,
-18.453571,-0.280562,0.280562,0.280562,
-18.524786,-0.268046,0.268046,0.268046,
-18.595921,-0.255509,0.255509,0.255509,
-18.666956,-0.242951,0.242951,0.242951,
-18.737900,-0.230373,0.230373,0.230373,
-18.808739,-0.217776,0.217776,0.217776,
-18.879459,-0.205161,0.205161,0.205161,
-18.950064,-0.192529,0.192529,0.192529,
-19.020540,-0.179881,0.179881,0.179881,
-19.090891,-0.167217,0.167217,0.167217,
-19.161104,-0.154540,0.154540,0.154540,
-19.231182,-0.141848,0.141848,0.141848,
-19.301100,-0.129145,0.129145,0.129145,
-19.370871,-0.116430,0.116430,0.116430,
-19.440474,-0.103704,0.103704,0.103704,
-19.509918,-0.090968,0.090968,0.090968,
-19.579187,-0.078224,0.078224,0.078224,
-19.648285,-0.065472,0.065472,0.065472,
-19.717197,-0.052712,0.052712,0.052712,
-19.785917,-0.039947,0.039947,0.039947,
-19.854454,-0.027176,0.027176,0.027176,
-19.922792,-0.014401,0.014401,0.014401,
-19.990921,-0.001623,0.001623,0.001623,
-20.058840,0.011159,-0.011159,-0.011159,
-20.126556,0.023941,-0.023941,-0.023941,
-20.194052,0.036725,-0.036725,-0.036725,
-20.261324,0.049509,-0.049509,-0.049509,
-20.328365,0.062292,-0.062292,-0.062292,
-20.395172,0.075073,-0.075073,-0.075073,
-20.461752,0.087852,-0.087852,-0.087852,
-20.528086,0.100627,-0.100627,-0.100627,
-20.594183,0.113398,-0.113398,-0.113398,
-20.660011,0.126164,-0.126164,-0.126164,
-20.725595,0.138923,-0.138923,-0.138923,
-20.790926,0.151675,-0.151675,-0.151675,
-20.855988,0.164420,-0.164420,-0.164420,
-20.920774,0.177155,-0.177155,-0.177155,
-20.985294,0.189881,-0.189881,-0.189881,
-21.049541,0.202597,-0.202597,-0.202597,
-21.113501,0.215301,-0.215301,-0.215301,
-21.177177,0.227992,-0.227992,-0.227992,
-21.240566,0.240671,-0.240671,-0.240671,
-21.303663,0.253335,-0.253335,-0.253335,
-21.366463,0.265984,-0.265984,-0.265984,
-21.428959,0.278617,-0.278617,-0.278617,
-21.491150,0.291234,-0.291234,-0.291234,
-21.553028,0.303832,-0.303832,-0.303832,
-21.614601,0.316412,-0.316412,-0.316412,
-21.675863,0.328973,-0.328973,-0.328973,
-21.736788,0.341513,-0.341513,-0.341513,
-21.797403,0.354032,-0.354032,-0.354032,
-21.857693,0.366529,-0.366529,-0.366529,
-21.917643,0.379003,-0.379003,-0.379003,
-21.977268,0.391453,-0.391453,-0.391453,
-22.036554,0.403879,-0.403879,-0.403879,
-22.095495,0.416278,-0.416278,-0.416278,
-22.154099,0.428652,-0.428652,-0.428652,
-22.212349,0.440997,-0.440997,-0.440997,
-22.270264,0.453315,-0.453315,-0.453315,
-22.327812,0.465603,-0.465603,-0.465603,
-22.385019,0.477862,-0.477862,-0.477862,
-22.441860,0.490089,-0.490089,-0.490089,
-22.498337,0.502285,-0.502285,-0.502285,
-22.554455,0.514449,-0.514449,-0.514449,
-22.610207,0.526579,-0.526579,-0.526579,
-22.665602,0.538674,-0.538674,-0.538674,
-22.720613,0.550735,-0.550735,-0.550735,
-22.775257,0.562760,-0.562760,-0.562760,
-22.829519,0.574748,-0.574748,-0.574748,
-22.883404,0.586698,-0.586698,-0.586698,
-22.936922,0.598610,-0.598610,-0.598610,
-22.990044,0.610483,-0.610483,-0.610483,
-23.042788,0.622315,-0.622315,-0.622315,
-23.095150,0.634107,-0.634107,-0.634107,
-23.147114,0.645857,-0.645857,-0.645857,
-23.198700,0.657564,-0.657564,-0.657564,
-23.249891,0.669229,-0.669229,-0.669229,
-23.300680,0.680849,-0.680849,-0.680849,
-23.351080,0.692424,-0.692424,-0.692424,
-23.401096,0.703953,-0.703953,-0.703953,
-23.450699,0.715436,-0.715436,-0.715436,
-23.499908,0.726871,-0.726871,-0.726871,
-23.548723,0.738259,-0.738259,-0.738259,
-23.597124,0.749598,-0.749598,-0.749598,
-23.645132,0.760887,-0.760887,-0.760887,
-23.692743,0.772126,-0.772126,-0.772126,
-23.739943,0.783313,-0.783313,-0.783313,
-23.786734,0.794449,-0.794449,-0.794449,
-23.833118,0.805533,-0.805533,-0.805533,
-23.879101,0.816563,-0.816563,-0.816563,
-23.924667,0.827538,-0.827538,-0.827538,
-23.969826,0.838460,-0.838460,-0.838460,
-24.014582,0.849325,-0.849325,-0.849325,
-24.058924,0.860135,-0.860135,-0.860135,
-24.102856,0.870887,-0.870887,-0.870887,
-24.146378,0.881582,-0.881582,-0.881582,
-24.189495,0.892219,-0.892219,-0.892219,
-24.232183,0.902797,-0.902797,-0.902797,
-24.274475,0.913315,-0.913315,-0.913315,
-24.316351,0.923773,-0.923773,-0.923773,
-24.357824,0.934169,-0.934169,-0.934169,
-24.398874,0.944504,-0.944504,-0.944504,
-24.439514,0.954777,-0.954777,-0.954777,
-24.479738,0.964987,-0.964987,-0.964987,
-24.519558,0.975133,-0.975133,-0.975133,
-24.558954,0.985215,-0.985215,-0.985215,
-24.597954,0.995232,-0.995232,-0.995232,
-24.636536,1.005183,-1.005183,-1.005183,
-24.674698,1.015069,-1.015069,-1.015069,
-24.712467,1.024888,-1.024888,-1.024888,
-24.749807,1.034639,-1.034639,-1.034639,
-24.786758,1.044323,-1.044323,-1.044323,
-24.823278,1.053938,-1.053938,-1.053938,
-24.859406,1.063484,-1.063484,-1.063484,
-24.895132,1.072960,-1.072960,-1.072960,
-24.930445,1.082367,-1.082367,-1.082367,
-24.965338,1.091702,-1.091702,-1.091702,
-24.999842,1.100967,-1.100967,-1.100967,
-25.033943,1.110159,-1.110159,-1.110159,
-25.067635,1.119280,-1.119280,-1.119280,
-25.100925,1.128327,-1.128327,-1.128327,
-25.133812,1.137301,-1.137301,-1.137301,
-25.166302,1.146201,-1.146201,-1.146201,
-25.198383,1.155027,-1.155027,-1.155027,
-25.230080,1.163778,-1.163778,-1.163778,
-25.261374,1.172453,-1.172453,-1.172453,
-25.292274,1.181053,-1.181053,-1.181053,
-25.322786,1.189577,-1.189577,-1.189577,
-25.352901,1.198023,-1.198023,-1.198023,
-25.382618,1.206393,-1.206393,-1.206393,
-25.411949,1.214685,-1.214685,-1.214685,
-25.440893,1.222899,-1.222899,-1.222899,
-25.469444,1.231034,-1.231034,-1.231034,
-25.497618,1.239091,-1.239091,-1.239091,
-25.525396,1.247068,-1.247068,-1.247068,
-25.552807,1.254966,-1.254966,-1.254966,
-25.580196,1.262891,-1.262891,-1.262891,
-25.608301,1.271056,-1.271056,-1.271056,
-25.637115,1.279457,-1.279457,-1.279457,
-25.666601,1.288091,-1.288091,-1.288091,
-25.696739,1.296955,-1.296955,-1.296955,
-25.727495,1.306044,-1.306044,-1.306044,
-25.758862,1.315356,-1.315356,-1.315356,
-25.790821,1.324887,-1.324887,-1.324887,
-25.823332,1.334633,-1.334633,-1.334633,
-25.856384,1.344590,-1.344590,-1.344590,
-25.889950,1.354756,-1.354756,-1.354756,
-25.924011,1.365127,-1.365127,-1.365127,
-25.958544,1.375699,-1.375699,-1.375699,
-25.993521,1.386470,-1.386470,-1.386470,
-26.028913,1.397435,-1.397435,-1.397435,
-26.064722,1.408592,-1.408592,-1.408592,
-26.100908,1.419936,-1.419936,-1.419936,
-26.137438,1.431465,-1.431465,-1.431465,
-26.174322,1.443176,-1.443176,-1.443176,
-26.211496,1.455065,-1.455065,-1.455065,
-26.248980,1.467128,-1.467128,-1.467128,
-26.286716,1.479364,-1.479364,-1.479364,
-26.324705,1.491767,-1.491767,-1.491767,
-26.362906,1.504336,-1.504336,-1.504336,
-26.401308,1.517066,-1.517066,-1.517066,
-26.439905,1.529955,-1.529955,-1.529955,
-26.478636,1.543000,-1.543000,-1.543000,
-26.517523,1.556197,-1.556197,-1.556197,
-26.556503,1.569544,-1.569544,-1.569544,
-26.595585,1.583036,-1.583036,-1.583036,
-26.634731,1.596672,-1.596672,-1.596672,
-26.673939,1.610448,-1.610448,-1.610448,
-26.713160,1.624360,-1.624360,-1.624360,
-26.752398,1.638407,-1.638407,-1.638407,
-26.791620,1.652584,-1.652584,-1.652584,
-26.830795,1.666889,-1.666889,-1.666889,
-26.869926,1.681319,-1.681319,-1.681319,
-26.908970,1.695871,-1.695871,-1.695871,
-26.947929,1.710542,-1.710542,-1.710542,
-26.986757,1.725329,-1.725329,-1.725329,
-27.025446,1.740229,-1.740229,-1.740229,
-27.063993,1.755239,-1.755239,-1.755239,
-27.102350,1.770356,-1.770356,-1.770356,
-27.140520,1.785578,-1.785578,-1.785578,
-27.178457,1.800901,-1.800901,-1.800901,
-27.216169,1.816323,-1.816323,-1.816323,
-27.253633,1.831840,-1.831840,-1.831840,
-27.290817,1.847451,-1.847451,-1.847451,
-27.327700,1.863152,-1.863152,-1.863152,
-27.364277,1.878941,-1.878941,-1.878941,
-27.400524,1.894815,-1.894815,-1.894815,
-27.436420,1.910770,-1.910770,-1.910770,
-27.471949,1.926805,-1.926805,-1.926805,
-27.507101,1.942917,-1.942917,-1.942917,
-27.541840,1.959102,-1.959102,-1.959102,
-27.576164,1.975359,-1.975359,-1.975359,
-27.610048,1.991685,-1.991685,-1.991685,
-27.643476,2.008076,-2.008076,-2.008076,
-27.676437,2.024532,-2.024532,-2.024532,
-27.708912,2.041048,-2.041048,-2.041048,
-27.740864,2.057622,-2.057622,-2.057622,
-27.772305,2.074252,-2.074252,-2.074252,
-27.803209,2.090935,-2.090935,-2.090935,
-27.833546,2.107669,-2.107669,-2.107669,
-27.863317,2.124451,-2.124451,-2.124451,
-27.892496,2.141279,-2.141279,-2.141279,
-27.921083,2.158150,-2.158150,-2.158150,
-27.949032,2.175062,-2.175062,-2.175062,
-27.976364,2.192012,-2.192012,-2.192012,
-28.003029,2.208998,-2.208998,-2.208998,
-28.029051,2.226018,-2.226018,-2.226018,
-28.054379,2.243069,-2.243069,-2.243069,
-28.079004,2.260148,-2.260148,-2.260148,
-28.102938,2.277254,-2.277254,-2.277254,
-28.126125,2.294385,-2.294385,-2.294385,
-28.148594,2.311537,-2.311537,-2.311537,
-28.170290,2.328708,-2.328708,-2.328708,
-28.191238,2.345897,-2.345897,-2.345897,
-28.211388,2.363101,-2.363101,-2.363101,
-28.230761,2.380318,-2.380318,-2.380318,
-28.249321,2.397546,-2.397546,-2.397546,
-28.267046,2.414781,-2.414781,-2.414781,
-28.283945,2.432023,-2.432023,-2.432023,
-28.299995,2.449269,-2.449269,-2.449269,
-28.315180,2.466517,-2.466517,-2.466517,
-28.329500,2.483765,-2.483765,-2.483765,
-28.342926,2.501010,-2.501010,-2.501010,
-28.355448,2.518251,-2.518251,-2.518251,
-28.367071,2.535486,-2.535486,-2.535486,
-28.377747,2.552711,-2.552711,-2.552711,
-28.387495,2.569927,-2.569927,-2.569927,
-28.396299,2.587130,-2.587130,-2.587130,
-28.404137,2.604318,-2.604318,-2.604318,
-28.411011,2.621490,-2.621490,-2.621490,
-28.416887,2.638643,-2.638643,-2.638643,
-28.421757,2.655775,-2.655775,-2.655775,
-28.425632,2.672885,-2.672885,-2.672885,
-28.428471,2.689971,-2.689971,-2.689971,
-28.430283,2.707030,-2.707030,-2.707030,
