-23.561987,39.247646,-15.685660,
-23.599573,39.229519,-15.629947,
-23.636999,39.211201,-15.574202,
-23.674248,39.192673,-15.518427,
-23.711321,39.173962,-15.462640,
-23.748226,39.155083,-15.406859,
-23.784927,39.135994,-15.351067,
-23.821447,39.116745,-15.295295,
-23.857780,39.097332,-15.239552,
-23.893900,39.077728,-15.183830,
-23.929815,39.057968,-15.128151,
-23.965521,39.038040,-15.072519,
-24.001007,39.017952,-15.016945,
-24.036278,38.997723,-14.961447,
-24.071314,38.977333,-14.906018,
-24.106127,38.956806,-14.850678,
-24.140701,38.936138,-14.795436,
-24.175047,38.915356,-14.740310,
-24.209141,38.894436,-14.685294,
-24.242992,38.873402,-14.630408,
-24.276594,38.852257,-14.575662,
-24.309923,38.830971,-14.521046,
-24.343010,38.809616,-14.466607,
-24.375826,38.788155,-14.412328,
-24.408377,38.766605,-14.358228,
-24.440651,38.744965,-14.304312,
-24.472643,38.723232,-14.250589,
-24.504362,38.701443,-14.197081,
-24.535795,38.679585,-14.143790,
-24.566950,38.657692,-14.090740,
-24.597795,38.635708,-14.037911,
-24.628363,38.613712,-13.985349,
-24.658617,38.591652,-13.933036,
-24.688578,38.569580,-13.881003,
-24.718239,38.547501,-13.829261,
-24.747578,38.525375,-13.777799,
-24.776617,38.503269,-13.726655,
-24.805332,38.481152,-13.675819,
-24.833731,38.459045,-13.625315,
-24.861792,38.436928,-13.575134,
-24.889549,38.414875,-13.525325,
-24.916969,38.392834,-13.475865,
-24.944056,38.370834,-13.426779,
-24.970802,38.348873,-13.378074,
-24.997227,38.327007,-13.329781,
-25.023300,38.305183,-13.281881,
-25.049025,38.283421,-13.234397,
-25.074406,38.261753,-13.187346,
-25.099449,38.240200,-13.140750,
-25.124125,38.218716,-13.094592,
-25.148447,38.197350,-13.048903,
-25.172428,38.176132,-13.003705,
-25.196026,38.155003,-12.958978,
-25.219267,38.134026,-12.914759,
-25.242151,38.113213,-12.871062,
-25.264664,38.092552,-12.827889,
-25.286793,38.072033,-12.785242,
-25.308559,38.051716,-12.743155,
-25.329943,38.031570,-12.701627,
-25.350950,38.011623,-12.660674,
-25.371572,37.991879,-12.620307,
-25.391815,37.972359,-12.580543,
-25.411659,37.953037,-12.541380,
-25.431124,37.933971,-12.502849,
-25.450186,37.915134,-12.464949,
-25.468868,37.896576,-12.427709,
-25.487148,37.878273,-12.391125,
-25.505018,37.860226,-12.355206,
-25.522495,37.842480,-12.319983,
-25.539564,37.825020,-12.285458,
-25.556225,37.807869,-12.251643,
-25.572472,37.791023,-12.218552,
-25.588316,37.774517,-12.186203,
-25.603743,37.758347,-12.154606,
-25.618746,37.742512,-12.123767,
-25.633322,37.727016,-12.093694,
-25.647484,37.711906,-12.064422,
-25.661219,37.697163,-12.035946,
-25.674509,37.682781,-12.008273,
-25.687382,37.668823,-11.981440,
-25.699814,37.655254,-11.955440,
-25.711809,37.642101,-11.930293,
-25.723375,37.629398,-11.906023,
-25.734476,37.617088,-11.882610,
-25.745146,37.605247,-11.860102,
-25.755362,37.593853,-11.838492,
-25.765116,37.582909,-11.817793,
-25.774429,37.572464,-11.798037,
-25.783264,37.562469,-11.779205,
-25.791643,37.552975,-11.761333,
-25.799553,37.543980,-11.744428,
-25.807005,37.535519,-11.728513,
-25.813974,37.527557,-11.713583,
-25.820452,37.520096,-11.699643,
-25.826460,37.513191,-11.686733,
-25.831989,37.506847,-11.674859,
-25.837027,37.501030,-11.664004,
-25.841587,37.495773,-11.654186,
-25.845655,37.491043,-11.645388,
-25.849243,37.486870,-11.637626,
-25.852358,37.483257,-11.630898,
-25.854996,37.480198,-11.625205,
-25.857143,37.477676,-11.620533,
-25.858829,37.475735,-11.616906,
-25.860029,37.474331,-11.614300,
-25.860756,37.473480,-11.612723,
-25.861008,37.473186,-11.612177,
-25.860779,37.473423,-11.612646,
-25.860090,37.474247,-11.614157,
-25.858923,37.475601,-11.616681,
-25.857288,37.477520,-11.620231,
-25.855173,37.479961,-11.624788,
-25.852596,37.482967,-11.630369,
-25.849556,37.486523,-11.636969,
-25.846029,37.490593,-11.644563,
-25.842043,37.495213,-11.653170,
-25.837587,37.500366,-11.662779,
-25.832663,37.506050,-11.673386,
-25.827274,37.512264,-11.684990,
-25.821421,37.519009,-11.697589,
-25.815092,37.526257,-11.711164,
-25.808304,37.534031,-11.725729,
-25.801043,37.542309,-11.741266,
-25.793316,37.551090,-11.757775,
-25.785124,37.560375,-11.775252,
-25.776466,37.570160,-11.793694,
-25.767338,37.580418,-11.813082,
-25.757750,37.591179,-11.833430,
-25.747692,37.602413,-11.854720,
-25.737169,37.614120,-11.876949,
-25.726185,37.626301,-11.900115,
-25.714725,37.638927,-11.924200,
-25.702799,37.652000,-11.949201,
-25.690416,37.665543,-11.975127,
-25.677555,37.679504,-12.001949,
-25.664234,37.693913,-12.029677,
-25.650444,37.708736,-12.058294,
-25.636181,37.723976,-12.087794,
-25.621456,37.739635,-12.118177,
-25.606258,37.755680,-12.149424,
-25.590601,37.772144,-12.181544,
-25.574463,37.788967,-12.214504,
-25.557861,37.806179,-12.248319,
-25.540787,37.823753,-12.282968,
-25.523256,37.841717,-12.318461,
-25.505245,37.860012,-12.354768,
-25.486759,37.878643,-12.391883,
-25.467813,37.897629,-12.429815,
-25.448385,37.916920,-12.468535,
-25.428497,37.936546,-12.508051,
-25.408133,37.956478,-12.548346,
-25.387300,37.976715,-12.589416,
-25.365990,37.997231,-12.631241,
-25.344204,38.018021,-12.673818,
-25.321960,38.039116,-12.717155,
-25.299229,38.060436,-12.761209,
-25.276033,38.082035,-12.806001,
-25.252354,38.103851,-12.851500,
-25.228209,38.125919,-12.897713,
-25.203587,38.148212,-12.944625,
-25.178484,38.170700,-12.992216,
-25.152914,38.193409,-13.040495,
-25.126871,38.216320,-13.089446,
-25.100357,38.239418,-13.139061,
-25.073355,38.262665,-13.189310,
-25.045889,38.286102,-13.240214,
-25.017941,38.309685,-13.291742,
-24.989517,38.333408,-13.343891,
-24.960621,38.357273,-13.396652,
-24.931242,38.381252,-13.450010,
-24.901402,38.405373,-13.503972,
-24.871078,38.429588,-13.558509,
-24.840275,38.453884,-13.613611,
-24.809010,38.478298,-13.669290,
-24.777252,38.502750,-13.725500,
-24.745043,38.527321,-13.782277,
-24.712334,38.551895,-13.839561,
-24.679174,38.576561,-13.897388,
-24.645527,38.601238,-13.955713,
-24.611408,38.625950,-14.014543,
-24.576813,38.650673,-14.073859,
-24.541759,38.675434,-14.133673,
-24.506226,38.700176,-14.193952,
-24.470219,38.724907,-14.254687,
-24.433743,38.749622,-14.315878,
-24.396791,38.774296,-14.377504,
-24.359381,38.798954,-14.439571,
-24.321491,38.823544,-14.502052,
-24.283144,38.848095,-14.564952,
-24.244314,38.872555,-14.628240,
-24.205038,38.896973,-14.691935,
-24.165291,38.921303,-14.756010,
-24.125067,38.945511,-14.820444,
-24.084398,38.969654,-14.885258,
-24.043261,38.993679,-14.950419,
-24.001656,39.017570,-15.015914,
-23.959606,39.041363,-15.081757,
-23.917082,39.064991,-15.147908,
-23.874115,39.088505,-15.214389,
-23.830687,39.111847,-15.281160,
-23.786800,39.135029,-15.348228,
-23.742462,39.158039,-15.415576,
-23.697680,39.180885,-15.483207,
-23.652445,39.203545,-15.551101,
-23.606758,39.226009,-15.619250,
-23.560635,39.248287,-15.687651,
-23.514061,39.270344,-15.756283,
-23.467047,39.292191,-15.825144,
-23.419594,39.313816,-15.894224,
-23.371710,39.335236,-15.963524,
-23.323376,39.356388,-16.033010,
-23.274609,39.377296,-16.102688,
-23.225418,39.397972,-16.172554,
-23.175793,39.418381,-16.242588,
-23.125751,39.438553,-16.312803,
-23.075275,39.458435,-16.383162,
-23.024372,39.478031,-16.453661,
-22.973059,39.497368,-16.524309,
-22.921314,39.516392,-16.595076,
-22.869162,39.535126,-16.665964,
-22.816601,39.553574,-16.736973,
-22.763630,39.571716,-16.808084,
-22.710241,39.589520,-16.879278,
-22.656460,39.607033,-16.950575,
-22.602274,39.624218,-17.021944,
-22.547686,39.641064,-17.093380,
-22.492702,39.657581,-17.164877,
-22.437328,39.673759,-17.236433,
-22.381557,39.689583,-17.308025,
-22.325409,39.705074,-17.379665,
-22.268873,39.720207,-17.451334,
-22.211958,39.734982,-17.523024,
-22.154657,39.749374,-17.594717,
-22.096998,39.763435,-17.666435,
-22.038950,39.777088,-17.738138,
-21.980549,39.790390,-17.809841,
-21.921782,39.803310,-17.881527,
-21.862656,39.815845,-17.953190,
-21.803164,39.827980,-18.024815,
-21.743326,39.839733,-18.096407,
-21.683146,39.851109,-18.167963,
-21.622618,39.862083,-18.239466,
-21.561733,39.872623,-18.310892,
-21.500523,39.882790,-18.382265,
-21.438982,39.892551,-18.453571,
-21.377100,39.901886,-18.524786,
-21.314896,39.910816,-18.595921,
-21.252363,39.919319,-18.666956,
-21.189524,39.927425,-18.737900,
-21.126362,39.935101,-18.808739,
-21.062891,39.942352,-18.879459,
-20.999111,39.949173,-18.950064,
-20.935030,39.955570,-19.020540,
-20.870653,39.961544,-19.090891,
-20.805984,39.967091,-19.161104,
-20.741030,39.972214,-19.231182,
-20.675781,39.976879,-19.301100,
-20.610258,39.981129,-19.370871,
-20.544449,39.984924,-19.440474,
-20.478376,39.988293,-19.509918,
-20.412031,39.991219,-19.579187,
-20.345428,39.993713,-19.648285,
-20.278563,39.995758,-19.717197,
-20.211441,39.997356,-19.785917,
-20.144077,39.998531,-19.854454,
-20.076464,39.999256,-19.922792,
-20.008608,39.999531,-19.990921,
-19.940516,39.999355,-20.058840,
-19.872198,39.998753,-20.126556,
-19.803654,39.997707,-20.194052,
-19.734886,39.996212,-20.261324,
-19.665897,39.994263,-20.328365,
-19.596695,39.991867,-20.395172,
-19.527292,39.989044,-20.461752,
-19.457687,39.985775,-20.528086,
-19.387896,39.982079,-20.594183,
-19.317894,39.977905,-20.660011,
-19.247713,39.973309,-20.725595,
-19.177362,39.968288,-20.790926,
-19.106829,39.962818,-20.855988,
-19.036121,39.956894,-20.920774,
-18.965254,39.950546,-20.985294,
-18.894234,39.943775,-21.049541,
-18.823050,39.936550,-21.113501,
-18.751722,39.928898,-21.177177,
-18.680256,39.920822,-21.240566,
-18.608654,39.912319,-21.303663,
-18.536922,39.903385,-21.366463,
-18.465067,39.894028,-21.428959,
-18.393089,39.884239,-21.491150,
-18.320997,39.874023,-21.553028,
-18.248808,39.863407,-21.614601,
-18.176523,39.852386,-21.675863,
-18.104126,39.840912,-21.736788,
-18.031656,39.829060,-21.797403,
-17.959105,39.816799,-21.857693,
-17.886469,39.804111,-21.917643,
-17.813772,39.791042,-21.977268,
-17.741011,39.777565,-22.036554,
-17.668188,39.763683,-22.095495,
-17.595324,39.749424,-22.154099,
-17.522406,39.734753,-22.212349,
-17.449465,39.719727,-22.270264,
-17.376484,39.704296,-22.327812,
-17.303486,39.688503,-22.385019,
-17.230467,39.672325,-22.441860,
-17.157431,39.655766,-22.498337,
-17.084398,39.638851,-22.554455,
-17.011366,39.621571,-22.610207,
-16.938358,39.603962,-22.665602,
-16.865349,39.585964,-22.720613,
-16.792370,39.567627,-22.775257,
-16.719414,39.548931,-22.829519,
-16.646496,39.529900,-22.883404,
-16.573631,39.510555,-22.936922,
-16.500805,39.490849,-22.990044,
-16.428041,39.470829,-23.042788,
-16.355347,39.450497,-23.095150,
-16.282707,39.429821,-23.147114,
-16.210163,39.408863,-23.198700,
-16.137697,39.387589,-23.249891,
-16.065313,39.365993,-23.300680,
-15.993033,39.344112,-23.351080,
-15.920869,39.321968,-23.401096,
-15.848803,39.299503,-23.450699,
-15.776862,39.276772,-23.499908,
-15.705051,39.253773,-23.548723,
-15.633362,39.230488,-23.597124,
-15.561821,39.206951,-23.645132,
-15.490434,39.183178,-23.692743,
-15.419193,39.159134,-23.739943,
-15.348113,39.134846,-23.786734,
-15.277199,39.110317,-23.833118,
-15.206466,39.085567,-23.879101,
-15.135904,39.060574,-23.924667,
-15.065534,39.035358,-23.969826,
-14.995365,39.009949,-24.014582,
-14.925397,38.984322,-24.058924,
-14.855637,38.958492,-24.102856,
-14.786094,38.932472,-24.146378,
-14.716783,38.906277,-24.189495,
-14.647682,38.879868,-24.232183,
-14.578833,38.853306,-24.274475,
-14.510223,38.826572,-24.316351,
-14.441874,38.799698,-24.357824,
-14.373775,38.772648,-24.398874,
-14.305938,38.745453,-24.439514,
-14.238369,38.718105,-24.479738,
-14.171084,38.690643,-24.519558,
-14.104074,38.663029,-24.558954,
-14.037369,38.635323,-24.597954,
-13.970954,38.607491,-24.636536,
-13.904836,38.579533,-24.674698,
-13.839043,38.551510,-24.712467,
-13.773551,38.523357,-24.749807,
-13.708405,38.495163,-24.786758,
-13.643566,38.466846,-24.823278,
-13.579078,38.438484,-24.859406,
-13.514940,38.410072,-24.895132,
-13.451147,38.381592,-24.930445,
-13.387696,38.353035,-24.965338,
-13.324619,38.324459,-24.999842,
-13.261918,38.295864,-25.033943,
-13.199585,38.267220,-25.067635,
-13.137631,38.238556,-25.100925,
-13.076062,38.209873,-25.133812,
-13.014895,38.181198,-25.166302,
-12.954113,38.152496,-25.198383,
-12.893752,38.123833,-25.230080,
-12.833795,38.095169,-25.261374,
-12.774261,38.066536,-25.292274,
-12.715151,38.037937,-25.322786,
-12.656469,38.009373,-25.352901,
-12.598217,37.980835,-25.382618,
-12.540406,37.952354,-25.411949,
-12.483047,37.923939,-25.440893,
-12.426132,37.895576,-25.469444,
-12.369682,37.867298,-25.497618,
-12.313687,37.839085,-25.525396,
-12.258172,37.810978,-25.552807,
-12.202364,37.782562,-25.580196,
-12.144767,37.753067,-25.608301,
-12.085409,37.722523,-25.637115,
-12.024300,37.690899,-25.666601,
-11.961452,37.658192,-25.696739,
-11.896873,37.624367,-25.727495,
-11.830594,37.589455,-25.758862,
-11.762632,37.553452,-25.790821,
-11.692992,37.516323,-25.823332,
-11.621692,37.478077,-25.856384,
-11.548747,37.438698,-25.889950,
-11.474175,37.398186,-25.924011,
-11.397995,37.356541,-25.958544,
-11.320208,37.313728,-25.993521,
-11.240831,37.269745,-26.028913,
-11.159895,37.224617,-26.064722,
-11.077402,37.178310,-26.100908,
-10.993357,37.130795,-26.137438,
-10.907799,37.082119,-26.174322,
-10.820705,37.032204,-26.211496,
-10.732133,36.981113,-26.248980,
-10.642057,36.928772,-26.286716,
-10.550519,36.875225,-26.324705,
-10.457506,36.820412,-26.362906,
-10.363048,36.764359,-26.401308,
-10.267175,36.707077,-26.439905,
-10.169856,36.648495,-26.478636,
-10.071152,36.588673,-26.517523,
-9.971033,36.527538,-26.556503,
-9.869542,36.465126,-26.595585,
-9.766676,36.401409,-26.634731,
-9.662467,36.336407,-26.673939,
-9.556898,36.270058,-26.713160,
-9.450011,36.202408,-26.752398,
-9.341805,36.133427,-26.791620,
-9.232280,36.063076,-26.830795,
-9.121476,35.991402,-26.869926,
-9.009377,35.918346,-26.908970,
-8.896024,35.843952,-26.947929,
-8.781402,35.768158,-26.986757,
-8.665535,35.690983,-27.025446,
-8.548450,35.612446,-27.063993,
-8.430129,35.532482,-27.102350,
-8.310614,35.451134,-27.140520,
-8.189886,35.368343,-27.178457,
-8.067984,35.284153,-27.216169,
-7.944919,35.198555,-27.253633,
-7.820688,35.111507,-27.290817,
-7.695300,35.022999,-27.327700,
-7.568778,34.933056,-27.364277,
-7.441135,34.841660,-27.400524,
-7.312380,34.748798,-27.436420,
-7.182519,34.654469,-27.471949,
-7.051579,34.558678,-27.507101,
-6.919549,34.461391,-27.541840,
-6.786458,34.362621,-27.576164,
-6.652314,34.262363,-27.610048,
-6.517119,34.160595,-27.643476,
-6.380900,34.057339,-27.676437,
-6.243665,33.952576,-27.708912,
-6.105403,33.846268,-27.740864,
-5.966153,33.738457,-27.772305,
-5.825921,33.629131,-27.803209,
-5.684700,33.518246,-27.833546,
-5.542523,33.405842,-27.863317,
-5.399384,33.291878,-27.892496,
-5.255314,33.176399,-27.921083,
-5.110295,33.059326,-27.949032,
-4.964373,32.940739,-27.976364,
-4.817521,32.820549,-28.003029,
-4.669793,32.698841,-28.029051,
-4.521160,32.575539,-28.054379,
-4.371640,32.450645,-28.079004,
-4.221271,32.324207,-28.102938,
-4.070024,32.196148,-28.126125,
-3.917950,32.066544,-28.148594,
-3.765015,31.935305,-28.170290,
-3.611273,31.802513,-28.191238,
-3.456696,31.668085,-28.211388,
-3.301328,31.532089,-28.230761,
-3.145160,31.394482,-28.249321,
-2.988189,31.255234,-28.267046,
-2.830451,31.114397,-28.283945,
-2.671943,30.971939,-28.299995,
-2.512667,30.827847,-28.315180,
-2.352655,30.682156,-28.329500,
-2.191890,30.534815,-28.342926,
-2.030389,30.385836,-28.355448,
-1.868180,30.235250,-28.367071,
-1.705233,30.082979,-28.377747,
-1.541592,29.929089,-28.387495,
-1.377255,29.773556,-28.396299,
-1.212223,29.616358,-28.404137,
-1.046526,29.457537,-28.411011,
-0.880140,29.297028,-28.416887,
-0.713080,29.134838,-28.421757,
-0.545377,28.971010,-28.425632,
-0.377010,28.805481,-28.428471,
-0.208008,28.638290,-28.430283,
-0.038363,28.469408,-28.431046,
0.131908,28.298841,-28.430750,
0.302817,28.126560,-28.429377,
0.474330,27.952602,-28.426931,
0.646459,27.776936,-28.423393,
0.819189,27.599564,-28.418753,
0.992528,27.420456,-28.412985,
1.166452,27.239649,-28.406101,
1.340966,27.057110,-28.398075,
1.516080,26.872803,-28.388882,
1.691769,26.686764,-28.378532,
1.868022,26.498997,-28.367020,
2.044868,26.309427,-28.354296,
2.222263,26.118128,-28.340391,
2.400241,25.925022,-28.325262,
2.578771,25.730146,-28.308918,
2.757867,25.533464,-28.291330,
2.937523,25.334967,-28.272490,
3.117755,25.134613,-28.252369,
3.298521,24.932478,-28.230999,
3.479849,24.728479,-28.208328,
3.661741,24.522608,-28.184349,
3.844189,24.314859,-28.159048,
4.027195,24.105225,-28.132420,
4.210776,23.893654,-28.104429,
4.394907,23.680180,-28.075087,
4.579611,23.464748,-28.044359,
4.764863,23.247393,-28.012257,
4.950711,23.028013,-27.978724,
5.137132,22.806639,-27.943769,
5.324149,22.583210,-27.907358,
5.511764,22.357710,-27.869473,
5.699962,22.130163,-27.830126,
5.888789,21.900463,-27.789253,
6.078229,21.668633,-27.746861,
6.268291,21.434645,-27.702934,
6.459003,21.198427,-27.657431,
6.650373,20.959957,-27.610331,
6.842439,20.719151,-27.561590,
7.035162,20.476074,-27.511236,
7.228603,20.230595,-27.459196,
7.422778,19.982672,-27.405451,
7.617702,19.732264,-27.349966,
7.813397,19.479326,-27.292723,
8.009879,19.223810,-27.233688,
8.207225,18.965555,-27.172781,
8.405406,18.704611,-27.110016,
8.604478,18.440859,-27.045336,
8.804472,18.174231,-26.978703,
9.005444,17.904600,-26.910044,
9.207434,17.631884,-26.839317,
9.410482,17.355991,-26.766474,
9.614635,17.076826,-26.691462,
9.819970,16.794226,-26.614197,
10.026544,16.508072,-26.534615,
10.234413,16.218237,-26.452650,
10.443649,15.924580,-26.368229,
10.654355,15.626884,-26.281239,
10.866645,15.324918,-26.191563,
11.080547,15.018615,-26.099163,
11.296228,14.707639,-26.003868,
11.513804,14.391754,-25.905558,
11.733401,14.070699,-25.804100,
11.955202,13.744110,-25.699312,
12.179367,13.411654,-25.591021,
12.406079,13.072962,-25.479040,
12.635549,12.727608,-25.363157,
12.868052,12.375035,-25.243088,
13.103907,12.014606,-25.118513,
13.343432,11.645677,-24.989109,
13.586957,11.267584,-24.854542,
13.835003,10.879282,-24.714285,
14.088093,10.479726,-24.567820,
14.346842,10.067676,-24.414516,
14.612000,9.641628,-24.253628,
14.884591,9.199531,-24.084122,
15.165724,8.739171,-23.904894,
15.456921,8.257494,-23.714415,
15.760106,7.750651,-23.510757,
16.077932,7.213336,-23.291269,
16.414095,6.638154,-23.052250,
16.773859,6.014571,-22.788431,
17.165804,5.325425,-22.491230,
17.604595,4.541390,-22.145985,
18.120960,3.601001,-21.721960,
18.806326,2.321405,-21.127729,
-159.987793,180.000000,-20.012205,
-159.943420,180.000000,-20.056568,
-159.899673,180.000000,-20.100325,
-159.856522,180.000000,-20.143473,
-159.813980,180.000000,-20.186016,
-159.772034,180.000000,-20.227955,
-159.730713,180.000000,-20.269287,
-159.689987,180.000000,-20.310011,
-159.649872,180.000000,-20.350126,
-159.610352,180.000000,-20.389637,
-159.571457,180.000000,-20.428535,
-159.533157,180.000000,-20.466829,
-159.495483,180.000000,-20.504513,
-159.458405,180.000000,-20.541586,
-159.421951,180.000000,-20.578037,
-159.386139,180.000000,-20.613861,
-159.350952,180.000000,-20.649042,
-159.316422,180.000000,-20.683578,
-159.282532,180.000000,-20.717457,
-159.249329,180.000000,-20.750669,
-159.216797,180.000000,-20.783205,
-159.184937,180.000000,-20.815058,
-159.153778,180.000000,-20.846214,
-159.123322,180.000000,-20.876669,
-159.093582,180.000000,-20.906410,
-159.064560,180.000000,-20.935432,
-159.036270,180.000000,-20.963720,
-159.008728,180.000000,-20.991268,
-158.981934,180.000000,-21.018066,
-158.955887,180.000000,-21.044106,
-158.930618,180.000000,-21.069374,
-158.906128,180.000000,-21.093863,
-158.882431,180.000000,-21.117565,
-158.859528,180.000000,-21.140471,
-158.837433,180.000000,-21.162567,
-158.816147,180.000000,-21.183847,
-158.795700,180.000000,-21.204298,
-158.776077,180.000000,-21.223913,
-158.757309,180.000000,-21.242680,
-158.739410,180.000000,-21.260592,
-158.722351,180.000000,-21.277636,
-158.706192,180.000000,-21.293802,
-158.690918,180.000000,-21.309084,
-158.676529,180.000000,-21.323463,
-158.663055,180.000000,-21.336941,
-158.650497,180.000000,-21.349497,
-158.638870,180.000000,-21.361128,
-158.628174,180.000000,-21.371819,
-158.618439,180.000000,-21.381559,
-158.609650,180.000000,-21.390343,
-158.601837,180.000000,-21.398153,
-158.595001,180.000000,-21.404985,
-158.589172,180.000000,-21.410826,
-158.584335,180.000000,-21.415661,
-158.580505,180.000000,-21.419487,
-158.577713,180.000000,-21.422289,
-158.575943,180.000000,-21.424053,
-158.575226,180.000000,-21.424774,
-158.575546,180.000000,-21.424446,
-158.576920,180.000000,-21.423073,
-158.579346,180.000000,-21.420647,
-158.582825,180.000000,-21.417173,
-158.587341,180.000000,-21.412647,
-158.592926,180.000000,-21.407072,
-158.599548,180.000000,-21.400448,
-158.607224,180.000000,-21.392773,
-158.615952,180.000000,-21.384045,
-158.625732,180.000000,-21.374266,
-158.636551,180.000000,-21.363436,
-158.648438,180.000000,-21.351557,
-158.661362,180.000000,-21.338629,
-158.675339,180.000000,-21.324652,
-158.690369,180.000000,-21.309626,
-158.706451,180.000000,-21.293550,
-158.723572,180.000000,-21.276428,
-158.741730,180.000000,-21.258261,
-158.760941,180.000000,-21.239048,
-158.781204,180.000000,-21.218794,
-158.802505,180.000000,-21.197495,
-158.824844,180.000000,-21.175156,
-158.848221,180.000000,-21.151775,
-158.872635,180.000000,-21.127359,
-158.898087,180.000000,-21.101906,
-158.924576,180.000000,-21.075418,
-158.952103,180.000000,-21.047897,
-158.980652,180.000000,-21.019346,
-159.010223,180.000000,-20.989765,
-159.040833,180.000000,-20.959158,
-159.072464,180.000000,-20.927526,
-159.105118,180.000000,-20.894871,
-159.138794,180.000000,-20.861198,
-159.173492,180.000000,-20.826506,
-159.209198,180.000000,-20.790800,
-159.245911,180.000000,-20.754080,
-159.283646,180.000000,-20.716351,
-159.322388,180.000000,-20.677614,
-159.362122,180.000000,-20.637875,
