0.061000 0.230911 0.031977 0.221058 0.031420 -0.004349 -0.123672 
0.062000 0.232361 0.032744 0.222018 0.032150 -0.004473 -0.124870 
0.063000 0.233778 0.033513 0.222928 0.032881 -0.004599 -0.126044 
0.064000 0.235162 0.034285 0.223790 0.033612 -0.004725 -0.127194 
0.065000 0.236514 0.035059 0.224603 0.034344 -0.004853 -0.128319 
0.066000 0.237836 0.035835 0.225368 0.035076 -0.004982 -0.129421 
0.067000 0.239129 0.036613 0.226088 0.035808 -0.005112 -0.130498 
0.068000 0.240395 0.037393 0.226762 0.036540 -0.005243 -0.131551 
0.069000 0.241633 0.038175 0.227390 0.037272 -0.005375 -0.132581 
0.070000 0.242845 0.038959 0.227975 0.038003 -0.005508 -0.133586 
0.071000 0.244032 0.039744 0.228517 0.038734 -0.005642 -0.134568 
0.072000 0.245196 0.040531 0.229016 0.039464 -0.005777 -0.135525 
0.073000 0.246336 0.041319 0.229472 0.040192 -0.005913 -0.136459 
0.074000 0.247455 0.042108 0.229888 0.040920 -0.006050 -0.137369 
0.075000 0.248552 0.042899 0.230263 0.041646 -0.006188 -0.138256 
0.076000 0.249630 0.043691 0.230599 0.042371 -0.006326 -0.139118 
0.077000 0.250688 0.044484 0.230894 0.043095 -0.006466 -0.139957 
0.078000 0.251728 0.045278 0.231152 0.043816 -0.006606 -0.140772 
0.079000 0.252751 0.046072 0.231371 0.044536 -0.006748 -0.141564 
0.080000 0.253757 0.046868 0.231552 0.045254 -0.006889 -0.142331 
0.081000 0.254747 0.047664 0.231697 0.045970 -0.007032 -0.143076 
0.082000 0.255723 0.048461 0.231804 0.046683 -0.007176 -0.143796 
0.083000 0.256684 0.049259 0.231876 0.047394 -0.007320 -0.144493 
0.084000 0.257632 0.050057 0.231913 0.048103 -0.007465 -0.145167 
0.085000 0.258568 0.050856 0.231914 0.048809 -0.007610 -0.145817 
0.086000 0.259492 0.051656 0.231881 0.049512 -0.007756 -0.146443 
0.087000 0.260404 0.052456 0.231814 0.050212 -0.007903 -0.147046 
0.088000 0.261307 0.053256 0.231713 0.050909 -0.008050 -0.147625 
0.089000 0.262200 0.054057 0.231579 0.051603 -0.008198 -0.148181 
0.090000 0.263084 0.054858 0.231412 0.052294 -0.008347 -0.148714 
0.091000 0.263960 0.055659 0.231212 0.052981 -0.008496 -0.149223 
0.092000 0.264828 0.056460 0.230980 0.053665 -0.008645 -0.149709 
0.093000 0.265690 0.057262 0.230717 0.054346 -0.008795 -0.150171 
0.094000 0.266545 0.058064 0.230422 0.055023 -0.008945 -0.150610 
0.095000 0.267395 0.058866 0.230096 0.055695 -0.009096 -0.151026 
0.096000 0.268240 0.059669 0.229740 0.056364 -0.009247 -0.151418 
0.097000 0.269081 0.060471 0.229353 0.057030 -0.009399 -0.151787 
0.098000 0.269918 0.061274 0.228936 0.057690 -0.009551 -0.152133 
0.099000 0.270752 0.062077 0.228489 0.058347 -0.009703 -0.152455 
0.100000 0.271583 0.062880 0.228013 0.059000 -0.009856 -0.152754 
0.101000 0.272413 0.063683 0.227507 0.059648 -0.010009 -0.153030 
0.102000 0.273241 0.064486 0.226973 0.060291 -0.010162 -0.153283 
0.103000 0.274068 0.065289 0.226409 0.060930 -0.010315 -0.153512 
0.104000 0.274896 0.066093 0.225817 0.061565 -0.010469 -0.153718 
0.105000 0.275723 0.066896 0.225197 0.062194 -0.010623 -0.153900 
0.106000 0.276552 0.067699 0.224549 0.062819 -0.010777 -0.154060 
0.107000 0.277382 0.068503 0.223873 0.063439 -0.010931 -0.154196 
0.108000 0.278214 0.069307 0.223169 0.064053 -0.011085 -0.154309 
0.109000 0.279048 0.070111 0.222438 0.064663 -0.011240 -0.154398 
0.110000 0.279886 0.070915 0.221680 0.065267 -0.011394 -0.154465 
0.111000 0.280726 0.071719 0.220894 0.065867 -0.011548 -0.154508 
0.112000 0.281571 0.072523 0.220082 0.066460 -0.011703 -0.154528 
0.113000 0.282420 0.073327 0.219242 0.067049 -0.011858 -0.154524 
0.114000 0.283274 0.074132 0.218376 0.067631 -0.012012 -0.154498 
0.115000 0.284134 0.074937 0.217484 0.068209 -0.012167 -0.154448 
0.116000 0.284999 0.075742 0.216565 0.068780 -0.012321 -0.154375 
0.117000 0.285870 0.076547 0.215620 0.069346 -0.012475 -0.154278 
0.118000 0.286749 0.077352 0.214649 0.069906 -0.012629 -0.154158 
0.119000 0.287634 0.078158 0.213652 0.070460 -0.012784 -0.154015 
0.120000 0.288527 0.078964 0.212629 0.071008 -0.012938 -0.153849 
0.121000 0.289428 0.079771 0.211580 0.071549 -0.013091 -0.153659 
0.122000 0.290338 0.080578 0.210506 0.072085 -0.013245 -0.153446 
0.123000 0.291256 0.081385 0.209406 0.072614 -0.013398 -0.153210 
0.124000 0.292184 0.082193 0.208280 0.073138 -0.013551 -0.152950 
0.125000 0.293122 0.083001 0.207129 0.073654 -0.013704 -0.152668 
0.126000 0.294070 0.083809 0.205952 0.074165 -0.013857 -0.152361 
0.127000 0.295028 0.084619 0.204751 0.074668 -0.014009 -0.152032 
0.128000 0.295997 0.085429 0.203524 0.075166 -0.014161 -0.151679 
0.129000 0.296978 0.086239 0.202271 0.075656 -0.014312 -0.151302 
0.130000 0.297970 0.087050 0.200994 0.076140 -0.014463 -0.150902 
0.131000 0.298975 0.087862 0.199691 0.076617 -0.014614 -0.150479 
0.132000 0.299992 0.088675 0.198363 0.077087 -0.014764 -0.150032 
0.133000 0.301022 0.089488 0.197011 0.077550 -0.014914 -0.149562 
0.134000 0.302065 0.090302 0.195633 0.078006 -0.015063 -0.149068 
0.135000 0.303122 0.091118 0.194230 0.078455 -0.015212 -0.148551 
0.136000 0.304193 0.091934 0.192802 0.078897 -0.015360 -0.148011 
0.137000 0.305278 0.092751 0.191349 0.079332 -0.015508 -0.147446 
0.138000 0.306378 0.093569 0.189871 0.079759 -0.015655 -0.146858 
0.139000 0.307493 0.094389 0.188369 0.080179 -0.015802 -0.146247 
0.140000 0.308624 0.095209 0.186841 0.080591 -0.015948 -0.145612 
0.141000 0.309771 0.096031 0.185288 0.080996 -0.016093 -0.144953 
0.142000 0.310933 0.096854 0.183710 0.081394 -0.016238 -0.144271 
0.143000 0.312112 0.097678 0.182107 0.081784 -0.016382 -0.143565 
0.144000 0.313308 0.098504 0.180479 0.082166 -0.016525 -0.142835 
0.145000 0.314521 0.099331 0.178826 0.082540 -0.016667 -0.142082 
0.146000 0.315752 0.100160 0.177148 0.082907 -0.016809 -0.141305 
0.147000 0.317001 0.100990 0.175444 0.083265 -0.016950 -0.140503 
0.148000 0.318268 0.101822 0.173716 0.083616 -0.017090 -0.139679 
0.149000 0.319553 0.102656 0.171962 0.083959 -0.017229 -0.138830 
0.150000 0.320857 0.103491 0.170183 0.084293 -0.017368 -0.137957 
0.151000 0.322181 0.104328 0.168379 0.084620 -0.017505 -0.137060 
0.152000 0.323524 0.105167 0.166549 0.084938 -0.017642 -0.136140 
0.153000 0.324887 0.106009 0.164694 0.085248 -0.017777 -0.135195 
0.154000 0.326270 0.106852 0.162813 0.085549 -0.017912 -0.134227 
0.155000 0.327673 0.107697 0.160907 0.085842 -0.018046 -0.133234 
0.156000 0.329098 0.108544 0.158975 0.086127 -0.018179 -0.132217 
0.157000 0.330543 0.109394 0.157018 0.086403 -0.018310 -0.131176 
0.158000 0.332010 0.110246 0.155035 0.086670 -0.018441 -0.130111 
0.159000 0.333499 0.111101 0.153026 0.086929 -0.018570 -0.129021 
0.160000 0.335010 0.111958 0.150991 0.087179 -0.018699 -0.127908 
0.161000 0.336543 0.112817 0.148930 0.087420 -0.018826 -0.126770 
0.162000 0.338099 0.113679 0.146843 0.087652 -0.018952 -0.125607 
0.163000 0.339678 0.114544 0.144730 0.087875 -0.019077 -0.124421 
0.164000 0.341280 0.115412 0.142591 0.088089 -0.019201 -0.123209 
0.165000 0.342906 0.116282 0.140426 0.088295 -0.019324 -0.121974 
0.166000 0.344556 0.117156 0.138234 0.088491 -0.019445 -0.120713 
0.167000 0.346230 0.118032 0.136015 0.088677 -0.019565 -0.119428 
0.168000 0.347929 0.118912 0.133770 0.088855 -0.019684 -0.118119 
0.169000 0.349653 0.119794 0.131498 0.089023 -0.019802 -0.116785 
0.170000 0.351401 0.120680 0.129200 0.089182 -0.019918 -0.115426 
0.171000 0.353176 0.121570 0.126875 0.089331 -0.020032 -0.114042 
0.172000 0.354975 0.122463 0.124522 0.089470 -0.020146 -0.112634 
0.173000 0.356801 0.123359 0.122143 0.089600 -0.020258 -0.111200 
0.174000 0.358654 0.124259 0.119736 0.089721 -0.020368 -0.109742 
0.175000 0.360533 0.125163 0.117302 0.089831 -0.020477 -0.108259 
0.176000 0.362439 0.126070 0.114840 0.089932 -0.020585 -0.106750 
0.177000 0.364372 0.126981 0.112351 0.090023 -0.020691 -0.105217 
0.178000 0.366333 0.127897 0.109834 0.090104 -0.020795 -0.103658 
0.179000 0.368321 0.128816 0.107289 0.090175 -0.020898 -0.102074 
0.180000 0.370338 0.129740 0.104716 0.090236 -0.020999 -0.100465 
0.181000 0.372383 0.130668 0.102115 0.090286 -0.021099 -0.098831 
0.182000 0.374457 0.131600 0.099486 0.090327 -0.021197 -0.097171 
0.183000 0.376560 0.132537 0.096829 0.090357 -0.021293 -0.095486 
0.184000 0.378692 0.133478 0.094143 0.090376 -0.021388 -0.093775 
0.185000 0.380854 0.134423 0.091428 0.090386 -0.021481 -0.092038 
0.186000 0.383046 0.135374 0.088685 0.090384 -0.021572 -0.090276 
0.187000 0.385268 0.136329 0.085913 0.090373 -0.021661 -0.088489 
0.188000 0.387521 0.137290 0.083111 0.090350 -0.021749 -0.086675 
0.189000 0.389804 0.138255 0.080281 0.090317 -0.021835 -0.084836 
0.190000 0.392118 0.139225 0.077421 0.090273 -0.021918 -0.082971 
0.191000 0.394464 0.140201 0.074532 0.090218 -0.022001 -0.081079 
0.192000 0.396841 0.141182 0.071613 0.090152 -0.022081 -0.079162 
0.193000 0.399251 0.142168 0.068664 0.090075 -0.022159 -0.077219 
0.194000 0.401692 0.143160 0.065685 0.089987 -0.022235 -0.075249 
0.195000 0.404167 0.144158 0.062677 0.089888 -0.022309 -0.073254 
0.196000 0.406674 0.145161 0.059637 0.089778 -0.022382 -0.071231 
0.197000 0.409214 0.146170 0.056568 0.089656 -0.022452 -0.069183 
0.198000 0.411787 0.147185 0.053468 0.089523 -0.022520 -0.067108 
0.199000 0.414395 0.148206 0.050337 0.089379 -0.022586 -0.065007 
0.200000 0.417036 0.149233 0.047175 0.089223 -0.022650 -0.062878 
0.201000 0.419712 0.150267 0.043983 0.089055 -0.022712 -0.060724 
0.202000 0.422422 0.151307 0.040759 0.088876 -0.022771 -0.058542 
0.203000 0.425168 0.152353 0.037503 0.088685 -0.022829 -0.056334 
0.204000 0.427948 0.153406 0.034216 0.088482 -0.022884 -0.054098 
0.205000 0.430764 0.154466 0.030897 0.088267 -0.022937 -0.051836 
0.206000 0.433616 0.155532 0.027547 0.088041 -0.022988 -0.049547 
0.207000 0.436504 0.156606 0.024164 0.087802 -0.023036 -0.047230 
0.208000 0.439428 0.157686 0.020749 0.087551 -0.023082 -0.044886 
0.209000 0.442389 0.158774 0.017301 0.087288 -0.023126 -0.042515 
0.210000 0.445387 0.159869 0.013821 0.087012 -0.023167 -0.040116 
0.211000 0.448422 0.160971 0.010308 0.086724 -0.023206 -0.037690 
0.212000 0.451495 0.162081 0.006762 0.086424 -0.023243 -0.035237 
0.213000 0.454606 0.163198 0.003183 0.086111 -0.023277 -0.032755 
0.214000 0.457753 0.164323 -0.000430 0.085786 -0.023308 -0.030247 
0.215000 0.460897 0.165456 -0.004076 0.085457 -0.023337 -0.027727 
0.216000 0.464011 0.166596 -0.007754 0.085129 -0.023363 -0.025207 
0.217000 0.467093 0.167744 -0.011463 0.084802 -0.023387 -0.022687 
0.218000 0.470145 0.168900 -0.015203 0.084476 -0.023409 -0.020168 
0.219000 0.473166 0.170062 -0.018972 0.084152 -0.023428 -0.017649 
0.220000 0.476157 0.171232 -0.022769 0.083829 -0.023444 -0.015132 
0.221000 0.479117 0.172409 -0.026594 0.083507 -0.023458 -0.012617 
0.222000 0.482048 0.173592 -0.030445 0.083186 -0.023469 -0.010105 
0.223000 0.484949 0.174782 -0.034320 0.082867 -0.023478 -0.007594 
0.224000 0.487820 0.175979 -0.038221 0.082548 -0.023485 -0.005087 
0.225000 0.490663 0.177182 -0.042144 0.082231 -0.023488 -0.002583 
0.226000 0.493475 0.178391 -0.046090 0.081916 -0.023490 -0.000083 
0.227000 0.496259 0.179606 -0.050058 0.081601 -0.023489 0.002414 
0.228000 0.499014 0.180828 -0.054046 0.081288 -0.023485 0.004906 
0.229000 0.501741 0.182055 -0.058053 0.080976 -0.023479 0.007393 
0.230000 0.504439 0.183288 -0.062080 0.080665 -0.023470 0.009876 
0.231000 0.507109 0.184526 -0.066124 0.080355 -0.023459 0.012353 
0.232000 0.509750 0.185770 -0.070185 0.080046 -0.023445 0.014824 
0.233000 0.512364 0.187019 -0.074262 0.079739 -0.023429 0.017289 
0.234000 0.514950 0.188273 -0.078354 0.079433 -0.023411 0.019748 
0.235000 0.517509 0.189533 -0.082461 0.079128 -0.023390 0.022201 
0.236000 0.520040 0.190797 -0.086581 0.078824 -0.023366 0.024646 
0.237000 0.522544 0.192066 -0.090714 0.078521 -0.023341 0.027084 
0.238000 0.525021 0.193340 -0.094859 0.078220 -0.023312 0.029515 
0.239000 0.527471 0.194618 -0.099015 0.077919 -0.023282 0.031938 
0.240000 0.529895 0.195901 -0.103181 0.077620 -0.023248 0.034353 
0.241000 0.532292 0.197188 -0.107357 0.077322 -0.023213 0.036759 
0.242000 0.534663 0.198480 -0.111541 0.077025 -0.023175 0.039157 
0.243000 0.537008 0.199775 -0.115734 0.076729 -0.023135 0.041545 
0.244000 0.539327 0.201075 -0.119933 0.076435 -0.023092 0.043925 
0.245000 0.541620 0.202378 -0.124139 0.076141 -0.023047 0.046295 
0.246000 0.543887 0.203685 -0.128351 0.075849 -0.022999 0.048655 
0.247000 0.546129 0.204996 -0.132568 0.075557 -0.022949 0.051005 
0.248000 0.548346 0.206310 -0.136789 0.075267 -0.022897 0.053345 
0.249000 0.550538 0.207628 -0.141013 0.074978 -0.022843 0.055675 
0.250000 0.552705 0.208949 -0.145241 0.074690 -0.022786 0.057994 
0.251000 0.554847 0.210273 -0.149471 0.074404 -0.022727 0.060302 
0.252000 0.556965 0.211600 -0.153702 0.074118 -0.022665 0.062598 
0.253000 0.559058 0.212930 -0.157934 0.073833 -0.022602 0.064883 
0.254000 0.561127 0.214264 -0.162166 0.073550 -0.022535 0.067157 
0.255000 0.563172 0.215600 -0.166398 0.073267 -0.022467 0.069419 
0.256000 0.565193 0.216938 -0.170628 0.072986 -0.022397 0.071668 
0.257000 0.567190 0.218279 -0.174857 0.072706 -0.022324 0.073906 
0.258000 0.569164 0.219623 -0.179083 0.072426 -0.022249 0.076130 
0.259000 0.571115 0.220969 -0.183307 0.072148 -0.022172 0.078342 
0.260000 0.573042 0.222317 -0.187527 0.071871 -0.022092 0.080542 
0.261000 0.574946 0.223668 -0.191742 0.071595 -0.022011 0.082728 
0.262000 0.576828 0.225020 -0.195953 0.071320 -0.021927 0.084900 
0.263000 0.578686 0.226375 -0.200159 0.071046 -0.021841 0.087060 
0.264000 0.580522 0.227731 -0.204358 0.070774 -0.021753 0.089205 
0.265000 0.582336 0.229090 -0.208552 0.070502 -0.021662 0.091337 
0.266000 0.584127 0.230450 -0.212738 0.070231 -0.021570 0.093455 
0.267000 0.585897 0.231811 -0.216916 0.069961 -0.021475 0.095559 
0.268000 0.587644 0.233174 -0.221087 0.069693 -0.021379 0.097648 
0.269000 0.589370 0.234539 -0.225248 0.069425 -0.021280 0.099723 
0.270000 0.591074 0.235905 -0.229401 0.069159 -0.021179 0.101783 
0.271000 0.592757 0.237272 -0.233544 0.068893 -0.021077 0.103828 
0.272000 0.594418 0.238640 -0.237677 0.068628 -0.020972 0.105858 
0.273000 0.596058 0.240009 -0.241799 0.068365 -0.020865 0.107873 
0.274000 0.597678 0.241380 -0.245909 0.068102 -0.020756 0.109873 
0.275000 0.599276 0.242751 -0.250009 0.067841 -0.020645 0.111858 
0.276000 0.600854 0.244123 -0.254096 0.067580 -0.020532 0.113826 
0.277000 0.602411 0.245496 -0.258170 0.067321 -0.020417 0.115780 
0.278000 0.603948 0.246870 -0.262232 0.067062 -0.020301 0.117717 
0.279000 0.605465 0.248244 -0.266280 0.066805 -0.020182 0.119638 
0.280000 0.606961 0.249618 -0.270314 0.066548 -0.020061 0.121544 
0.281000 0.608438 0.250993 -0.274334 0.066293 -0.019939 0.123433 
0.282000 0.609895 0.252369 -0.278339 0.066038 -0.019815 0.125306 
0.283000 0.611332 0.253745 -0.282329 0.065784 -0.019688 0.127162 
0.284000 0.612750 0.255120 -0.286303 0.065532 -0.019560 0.129002 
0.285000 0.614149 0.256497 -0.290261 0.065280 -0.019430 0.130826 
0.286000 0.615529 0.257873 -0.294203 0.065030 -0.019299 0.132632 
0.287000 0.616889 0.259249 -0.298128 0.064780 -0.019165 0.134422 
0.288000 0.618231 0.260625 -0.302035 0.064531 -0.019030 0.136195 
0.289000 0.619553 0.262000 -0.305926 0.064283 -0.018893 0.137951 
0.290000 0.620858 0.263376 -0.309798 0.064036 -0.018754 0.139689 
0.291000 0.622144 0.264751 -0.313652 0.063790 -0.018613 0.141411 
0.292000 0.623411 0.266126 -0.317488 0.063546 -0.018471 0.143115 
0.293000 0.624661 0.267500 -0.321304 0.063301 -0.018327 0.144802 
0.294000 0.625892 0.268874 -0.325101 0.063058 -0.018181 0.146471 
0.295000 0.627106 0.270248 -0.328879 0.062816 -0.018034 0.148123 
0.296000 0.628302 0.271620 -0.332637 0.062575 -0.017885 0.149758 
0.297000 0.629480 0.272992 -0.336374 0.062335 -0.017735 0.151374 
0.298000 0.630641 0.274363 -0.340091 0.062095 -0.017583 0.152973 
0.299000 0.631784 0.275734 -0.343786 0.061857 -0.017429 0.154554 
0.300000 0.632910 0.277103 -0.347461 0.061619 -0.017273 0.156118 
0.301000 0.634020 0.278472 -0.351114 0.061383 -0.017117 0.157663 
0.302000 0.635112 0.279839 -0.354745 0.061147 -0.016958 0.159191 
0.303000 0.636188 0.281206 -0.358355 0.060912 -0.016798 0.160700 
0.304000 0.637247 0.282571 -0.361942 0.060678 -0.016637 0.162192 
0.305000 0.638290 0.283935 -0.365506 0.060445 -0.016474 0.163665 
0.306000 0.639316 0.285297 -0.369047 0.060213 -0.016309 0.165120 
0.307000 0.640326 0.286659 -0.372566 0.059982 -0.016144 0.166557 
0.308000 0.641320 0.288019 -0.376061 0.059752 -0.015976 0.167976 
0.309000 0.642298 0.289377 -0.379532 0.059522 -0.015808 0.169376 
0.310000 0.643260 0.290735 -0.382980 0.059294 -0.015638 0.170759 
0.311000 0.644206 0.292090 -0.386403 0.059066 -0.015466 0.172123 
0.312000 0.645137 0.293444 -0.389802 0.058839 -0.015293 0.173468 
0.313000 0.646053 0.294796 -0.393177 0.058613 -0.015119 0.174795 
0.314000 0.646953 0.296147 -0.396527 0.058388 -0.014944 0.176104 
0.314999 0.647838 0.297496 -0.399852 0.058164 -0.014767 0.177395 
0.315999 0.648708 0.298843 -0.403152 0.057941 -0.014589 0.178667 
0.316999 0.649563 0.300188 -0.406426 0.057718 -0.014410 0.179920 
0.317999 0.650403 0.301531 -0.409675 0.057496 -0.014229 0.181155 
0.318999 0.651228 0.302873 -0.412898 0.057276 -0.014047 0.182372 
0.319999 0.652039 0.304212 -0.416095 0.057056 -0.013864 0.183570 
0.320999 0.652836 0.305549 -0.419267 0.056837 -0.013680 0.184750 
0.321999 0.653618 0.306884 -0.422412 0.056618 -0.013495 0.185911 
0.322999 0.654386 0.308217 -0.425530 0.056401 -0.013308 0.187054 
0.323999 0.655140 0.309548 -0.428622 0.056184 -0.013121 0.188178 
0.324999 0.655881 0.310876 -0.431687 0.055969 -0.012932 0.189284 
0.325999 0.656607 0.312203 -0.434726 0.055754 -0.012742 0.190371 
0.326999 0.657319 0.313527 -0.437737 0.055540 -0.012551 0.191440 
0.327999 0.658019 0.314848 -0.440721 0.055326 -0.012359 0.192490 
0.328999 0.658704 0.316167 -0.443678 0.055114 -0.012166 0.193522 
0.329999 0.659376 0.317484 -0.446607 0.054902 -0.011972 0.194535 
0.330999 0.660035 0.318798 -0.449509 0.054691 -0.011777 0.195530 
0.331999 0.660681 0.320110 -0.452383 0.054481 -0.011581 0.196507 
0.332999 0.661314 0.321419 -0.455230 0.054272 -0.011384 0.197465 
0.333999 0.661934 0.322725 -0.458048 0.054064 -0.011186 0.198405 
0.334999 0.662542 0.324029 -0.460839 0.053856 -0.010987 0.199326 
0.335999 0.663136 0.325330 -0.463601 0.053649 -0.010788 0.200229 
0.336999 0.663718 0.326628 -0.466335 0.053443 -0.010587 0.201114 
0.337999 0.664288 0.327924 -0.469041 0.053238 -0.010385 0.201981 
0.338999 0.664846 0.329217 -0.471718 0.053034 -0.010183 0.202829 
0.339999 0.665391 0.330507 -0.474367 0.052830 -0.009980 0.203659 
0.340999 0.665924 0.331794 -0.476988 0.052627 -0.009776 0.204471 
0.341999 0.666445 0.333078 -0.479579 0.052425 -0.009571 0.205265 
0.342999 0.666954 0.334359 -0.482142 0.052224 -0.009365 0.206041 
0.343999 0.667452 0.335637 -0.484677 0.052023 -0.009159 0.206799 
0.344999 0.667938 0.336912 -0.487182 0.051823 -0.008952 0.207538 
0.345999 0.668412 0.338184 -0.489659 0.051624 -0.008744 0.208260 
0.346999 0.668875 0.339453 -0.492106 0.051426 -0.008535 0.208964 
0.347999 0.669327 0.340719 -0.494525 0.051229 -0.008326 0.209650 
0.348999 0.669767 0.341982 -0.496914 0.051032 -0.008116 0.210318 
0.349999 0.670197 0.343241 -0.499275 0.050836 -0.007905 0.210968 
0.350999 0.670615 0.344498 -0.501606 0.050641 -0.007694 0.211601 
0.351999 0.671022 0.345751 -0.503908 0.050446 -0.007482 0.212216 
0.352999 0.671419 0.347001 -0.506181 0.050252 -0.007269 0.212813 
0.353999 0.671805 0.348247 -0.508425 0.050060 -0.007056 0.213393 
0.354999 0.672180 0.349490 -0.510639 0.049867 -0.006843 0.213955 
0.355999 0.672545 0.350730 -0.512824 0.049676 -0.006628 0.214499 
0.356999 0.672900 0.351967 -0.514980 0.049485 -0.006414 0.215027 
0.357999 0.673244 0.353200 -0.517107 0.049295 -0.006198 0.215536 
0.358999 0.673578 0.354429 -0.519204 0.049106 -0.005983 0.216029 
0.359999 0.673902 0.355656 -0.521272 0.048917 -0.005766 0.216504 
0.360999 0.674215 0.356878 -0.523310 0.048729 -0.005550 0.216963 
0.361999 0.674519 0.358098 -0.525320 0.048542 -0.005332 0.217404 
0.362999 0.674814 0.359313 -0.527300 0.048356 -0.005115 0.217828 
0.363999 0.675098 0.360525 -0.529250 0.048170 -0.004897 0.218235 
0.364999 0.675373 0.361734 -0.531171 0.047985 -0.004678 0.218625 
0.365999 0.675638 0.362939 -0.533063 0.047801 -0.004459 0.218999 
0.366999 0.675894 0.364140 -0.534926 0.047617 -0.004240 0.219356 
